[12:51:09.670392] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 8
[12:51:09.670442] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 32 and size to 16 MB
[12:55:49.543822] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[12:55:49.571383] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[12:55:49.572441] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[12:56:01.604516] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 12.060670
[12:56:01.606699] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[12:56:01.606791] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000472, total=0.452741, count=960
[12:56:01.606807] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=1, name=close, avg=0.000203, total=0.194567, count=960
[12:56:01.606812] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=3, name=write, avg=0.034787, total=33.395401, count=960
[12:56:01.606817] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=4, name=total_graph_exec, avg=0.343380, total=329.644904, count=960
[12:56:01.607164] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=0, name=open, avg=0.000439, total=0.421808, count=960
[12:56:01.607224] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=1, name=close, avg=0.000210, total=0.201562, count=960
[12:56:01.607230] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=3, name=write, avg=0.034208, total=32.839640, count=960
[12:56:01.607236] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=4, name=total_graph_exec, avg=0.336886, total=323.410771, count=960
[12:56:01.607314] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000370, total=0.355203, count=960
[12:56:01.607370] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000223, total=0.213632, count=960
[12:56:01.607377] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=3, name=write, avg=0.034779, total=33.387548, count=960
[12:56:01.607382] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.343370, total=329.635366, count=960
[12:56:01.607546] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=0, name=open, avg=0.000466, total=0.447341, count=960
[12:56:01.607664] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=1, name=close, avg=0.000199, total=0.191064, count=960
[12:56:01.607670] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=3, name=write, avg=0.034465, total=33.086420, count=960
[12:56:01.607678] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=4, name=total_graph_exec, avg=0.344202, total=330.433478, count=960
[12:56:01.607800] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=0, name=open, avg=0.000511, total=0.490289, count=960
[12:56:01.607914] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=1, name=close, avg=0.000219, total=0.210620, count=960
[12:56:01.607921] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=3, name=write, avg=0.034691, total=33.303136, count=960
[12:56:01.607927] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=4, name=total_graph_exec, avg=0.343791, total=330.039461, count=960
[12:56:01.607735] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=0, name=open, avg=0.000480, total=0.460904, count=960
[12:56:01.607834] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=1, name=close, avg=0.000233, total=0.223453, count=960
[12:56:01.607841] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=3, name=write, avg=0.034676, total=33.288954, count=960
[12:56:01.607846] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=4, name=total_graph_exec, avg=0.343626, total=329.880683, count=960
[12:56:01.607749] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=0, name=open, avg=0.000454, total=0.436131, count=960
[12:56:01.607840] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=1, name=close, avg=0.000209, total=0.200326, count=960
[12:56:01.607847] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=3, name=write, avg=0.034517, total=33.135967, count=960
[12:56:01.607852] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=4, name=total_graph_exec, avg=0.343176, total=329.448789, count=960
[12:56:01.607887] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000544, total=0.522627, count=960
[12:56:01.607982] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000217, total=0.208749, count=960
[12:56:01.608010] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=3, name=write, avg=0.034829, total=33.435999, count=960
[12:56:01.608016] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.343938, total=330.180643, count=960
