[02:06:32.406737] [WARNING] [pdc_server.c:1641] PDC_SERVER[0]: Restart from checkpoint start
[02:06:32.408883] [WARNING] [pdc_server.c:1914] PDC_SERVER[0]: Reading checkpoint transformations start
[02:06:32.411210] [WARNING] [pdc_server.c:2040] PDC_SERVER[0]: Reading checkpoint transformations done
[02:06:32.414880] [WARNING] [pdc_server.c:2064] PDC_SERVER[0]: Restart from checkpoint done
[02:06:42.459320] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 64
[02:06:42.459336] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 4 and size to 16 MB
[02:15:28.195242] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[02:15:28.215731] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[02:15:28.216621] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[02:15:28.225366] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 0.030112
[02:15:28.226958] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[02:15:28.227022] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000485, total=0.465322, count=960
[02:15:28.227096] [WARNING] [pdc_server.c:696] PDC_SERVER[51]: [TIMER] id=1, name=close, avg=0.000413, total=0.396153, count=960
[02:15:28.227102] [WARNING] [pdc_server.c:696] PDC_SERVER[51]: [TIMER] id=2, name=read, avg=0.022465, total=21.566225, count=960
[02:15:28.227107] [WARNING] [pdc_server.c:696] PDC_SERVER[51]: [TIMER] id=4, name=total_graph_exec, avg=0.396871, total=380.995809, count=960
[02:15:28.227034] [WARNING] [pdc_server.c:696] PDC_SERVER[46]: [TIMER] id=0, name=open, avg=0.000493, total=0.473195, count=960
[02:15:28.227098] [WARNING] [pdc_server.c:696] PDC_SERVER[46]: [TIMER] id=1, name=close, avg=0.000366, total=0.351598, count=960
[02:15:28.227104] [WARNING] [pdc_server.c:696] PDC_SERVER[46]: [TIMER] id=2, name=read, avg=0.020448, total=19.629827, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[46]: [TIMER] id=4, name=total_graph_exec, avg=0.395315, total=379.502757, count=960
[02:15:28.226970] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=0, name=open, avg=0.000513, total=0.492534, count=960
[02:15:28.227039] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=1, name=close, avg=0.000374, total=0.359216, count=960
[02:15:28.227045] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=2, name=read, avg=0.023811, total=22.858640, count=960
[02:15:28.227050] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=4, name=total_graph_exec, avg=0.399143, total=383.177531, count=960
[02:15:28.227041] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=0, name=open, avg=0.000518, total=0.497433, count=960
[02:15:28.227113] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=1, name=close, avg=0.000376, total=0.361177, count=960
[02:15:28.227119] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=2, name=read, avg=0.022389, total=21.493557, count=960
[02:15:28.227124] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.396191, total=380.343668, count=960
[02:15:28.227015] [WARNING] [pdc_server.c:696] PDC_SERVER[40]: [TIMER] id=0, name=open, avg=0.000469, total=0.450587, count=960
[02:15:28.227076] [WARNING] [pdc_server.c:696] PDC_SERVER[40]: [TIMER] id=1, name=close, avg=0.000367, total=0.352800, count=960
[02:15:28.227090] [WARNING] [pdc_server.c:696] PDC_SERVER[40]: [TIMER] id=2, name=read, avg=0.020876, total=20.040737, count=960
[02:15:28.227095] [WARNING] [pdc_server.c:696] PDC_SERVER[40]: [TIMER] id=4, name=total_graph_exec, avg=0.396309, total=380.456627, count=960
[02:15:28.227060] [WARNING] [pdc_server.c:696] PDC_SERVER[57]: [TIMER] id=0, name=open, avg=0.000544, total=0.522369, count=960
[02:15:28.227134] [WARNING] [pdc_server.c:696] PDC_SERVER[57]: [TIMER] id=1, name=close, avg=0.000392, total=0.376566, count=960
[02:15:28.227140] [WARNING] [pdc_server.c:696] PDC_SERVER[57]: [TIMER] id=2, name=read, avg=0.022022, total=21.141422, count=960
[02:15:28.227145] [WARNING] [pdc_server.c:696] PDC_SERVER[57]: [TIMER] id=4, name=total_graph_exec, avg=0.395074, total=379.271290, count=960
[02:15:28.227056] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=0, name=open, avg=0.000483, total=0.463865, count=960
[02:15:28.227130] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=1, name=close, avg=0.000370, total=0.354908, count=960
[02:15:28.227136] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=2, name=read, avg=0.022541, total=21.639331, count=960
[02:15:28.227140] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=4, name=total_graph_exec, avg=0.396515, total=380.654353, count=960
[02:15:28.227034] [WARNING] [pdc_server.c:696] PDC_SERVER[32]: [TIMER] id=0, name=open, avg=0.000514, total=0.493880, count=960
[02:15:28.227104] [WARNING] [pdc_server.c:696] PDC_SERVER[32]: [TIMER] id=1, name=close, avg=0.000462, total=0.443233, count=960
[02:15:28.227110] [WARNING] [pdc_server.c:696] PDC_SERVER[32]: [TIMER] id=2, name=read, avg=0.015821, total=15.188061, count=960
[02:15:28.227114] [WARNING] [pdc_server.c:696] PDC_SERVER[32]: [TIMER] id=4, name=total_graph_exec, avg=0.393188, total=377.460280, count=960
[02:15:28.227050] [WARNING] [pdc_server.c:696] PDC_SERVER[58]: [TIMER] id=0, name=open, avg=0.000527, total=0.506062, count=960
[02:15:28.227112] [WARNING] [pdc_server.c:696] PDC_SERVER[58]: [TIMER] id=1, name=close, avg=0.000441, total=0.423181, count=960
[02:15:28.227124] [WARNING] [pdc_server.c:696] PDC_SERVER[58]: [TIMER] id=2, name=read, avg=0.022157, total=21.271178, count=960
[02:15:28.227130] [WARNING] [pdc_server.c:696] PDC_SERVER[58]: [TIMER] id=4, name=total_graph_exec, avg=0.396928, total=381.050416, count=960
[02:15:28.227042] [WARNING] [pdc_server.c:696] PDC_SERVER[42]: [TIMER] id=0, name=open, avg=0.000529, total=0.507758, count=960
[02:15:28.227112] [WARNING] [pdc_server.c:696] PDC_SERVER[42]: [TIMER] id=1, name=close, avg=0.000349, total=0.334878, count=960
[02:15:28.227118] [WARNING] [pdc_server.c:696] PDC_SERVER[42]: [TIMER] id=2, name=read, avg=0.022455, total=21.557041, count=960
[02:15:28.227123] [WARNING] [pdc_server.c:696] PDC_SERVER[42]: [TIMER] id=4, name=total_graph_exec, avg=0.396051, total=380.208718, count=960
[02:15:28.227047] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000501, total=0.481076, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000405, total=0.388535, count=960
[02:15:28.227121] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=2, name=read, avg=0.022069, total=21.186029, count=960
[02:15:28.227126] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.396458, total=380.599986, count=960
[02:15:28.227042] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.000486, total=0.466448, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=1, name=close, avg=0.000241, total=0.230921, count=960
[02:15:28.227114] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=2, name=read, avg=0.039795, total=38.202961, count=960
[02:15:28.227119] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=4, name=total_graph_exec, avg=0.402624, total=386.519099, count=960
[02:15:28.227051] [WARNING] [pdc_server.c:696] PDC_SERVER[38]: [TIMER] id=0, name=open, avg=0.000547, total=0.524981, count=960
[02:15:28.227122] [WARNING] [pdc_server.c:696] PDC_SERVER[38]: [TIMER] id=1, name=close, avg=0.000383, total=0.367862, count=960
[02:15:28.227140] [WARNING] [pdc_server.c:696] PDC_SERVER[38]: [TIMER] id=2, name=read, avg=0.022463, total=21.564069, count=960
[02:15:28.227146] [WARNING] [pdc_server.c:696] PDC_SERVER[38]: [TIMER] id=4, name=total_graph_exec, avg=0.396374, total=380.519090, count=960
[02:15:28.227039] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=0, name=open, avg=0.000482, total=0.463180, count=960
[02:15:28.227115] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=1, name=close, avg=0.000386, total=0.370766, count=960
[02:15:28.227121] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=2, name=read, avg=0.022098, total=21.214523, count=960
[02:15:28.227126] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=4, name=total_graph_exec, avg=0.397413, total=381.516313, count=960
[02:15:28.227050] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=0, name=open, avg=0.000517, total=0.496659, count=960
[02:15:28.227125] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=1, name=close, avg=0.000381, total=0.365973, count=960
[02:15:28.227142] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=2, name=read, avg=0.022136, total=21.250175, count=960
[02:15:28.227148] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=4, name=total_graph_exec, avg=0.395868, total=380.033411, count=960
[02:15:28.227053] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=0, name=open, avg=0.000535, total=0.513512, count=960
[02:15:28.227127] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=1, name=close, avg=0.000418, total=0.401168, count=960
[02:15:28.227133] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=2, name=read, avg=0.022529, total=21.627877, count=960
[02:15:28.227138] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=4, name=total_graph_exec, avg=0.397298, total=381.406340, count=960
[02:15:28.227028] [WARNING] [pdc_server.c:696] PDC_SERVER[60]: [TIMER] id=0, name=open, avg=0.000497, total=0.476708, count=960
[02:15:28.227093] [WARNING] [pdc_server.c:696] PDC_SERVER[60]: [TIMER] id=1, name=close, avg=0.000400, total=0.383590, count=960
[02:15:28.227106] [WARNING] [pdc_server.c:696] PDC_SERVER[60]: [TIMER] id=2, name=read, avg=0.015794, total=15.161781, count=960
[02:15:28.227112] [WARNING] [pdc_server.c:696] PDC_SERVER[60]: [TIMER] id=4, name=total_graph_exec, avg=0.395458, total=379.640045, count=960
[02:15:28.227051] [WARNING] [pdc_server.c:696] PDC_SERVER[37]: [TIMER] id=0, name=open, avg=0.000505, total=0.484849, count=960
[02:15:28.227125] [WARNING] [pdc_server.c:696] PDC_SERVER[37]: [TIMER] id=1, name=close, avg=0.000358, total=0.343418, count=960
[02:15:28.227132] [WARNING] [pdc_server.c:696] PDC_SERVER[37]: [TIMER] id=2, name=read, avg=0.018883, total=18.127376, count=960
[02:15:28.227137] [WARNING] [pdc_server.c:696] PDC_SERVER[37]: [TIMER] id=4, name=total_graph_exec, avg=0.396539, total=380.677208, count=960
[02:15:28.227057] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=0, name=open, avg=0.000538, total=0.516871, count=960
[02:15:28.227133] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=1, name=close, avg=0.000407, total=0.390725, count=960
[02:15:28.227139] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=2, name=read, avg=0.022306, total=21.413442, count=960
[02:15:28.227144] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=4, name=total_graph_exec, avg=0.396577, total=380.713956, count=960
[02:15:28.227041] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=0, name=open, avg=0.000519, total=0.498677, count=960
[02:15:28.227114] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=1, name=close, avg=0.000416, total=0.399061, count=960
[02:15:28.227120] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=2, name=read, avg=0.020594, total=19.770656, count=960
[02:15:28.227125] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=4, name=total_graph_exec, avg=0.395538, total=379.716207, count=960
[02:15:28.227032] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=0, name=open, avg=0.000500, total=0.479851, count=960
[02:15:28.227087] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=1, name=close, avg=0.000363, total=0.348509, count=960
[02:15:28.227099] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=2, name=read, avg=0.024984, total=23.984482, count=960
[02:15:28.227103] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=4, name=total_graph_exec, avg=0.398699, total=382.751440, count=960
[02:15:28.227050] [WARNING] [pdc_server.c:696] PDC_SERVER[34]: [TIMER] id=0, name=open, avg=0.000570, total=0.547117, count=960
[02:15:28.227117] [WARNING] [pdc_server.c:696] PDC_SERVER[34]: [TIMER] id=1, name=close, avg=0.000355, total=0.340602, count=960
[02:15:28.227123] [WARNING] [pdc_server.c:696] PDC_SERVER[34]: [TIMER] id=2, name=read, avg=0.022496, total=21.596114, count=960
[02:15:28.227128] [WARNING] [pdc_server.c:696] PDC_SERVER[34]: [TIMER] id=4, name=total_graph_exec, avg=0.396509, total=380.648382, count=960
[02:15:28.227043] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=0, name=open, avg=0.000523, total=0.501819, count=960
[02:15:28.227109] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=1, name=close, avg=0.000401, total=0.385041, count=960
[02:15:28.227122] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=2, name=read, avg=0.022307, total=21.415105, count=960
[02:15:28.227127] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=4, name=total_graph_exec, avg=0.396296, total=380.444454, count=960
[02:15:28.227052] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=0, name=open, avg=0.000494, total=0.473859, count=960
[02:15:28.227117] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=1, name=close, avg=0.000418, total=0.401157, count=960
[02:15:28.227123] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=2, name=read, avg=0.016985, total=16.305417, count=960
[02:15:28.227127] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=4, name=total_graph_exec, avg=0.396109, total=380.265059, count=960
[02:15:28.227058] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=0, name=open, avg=0.000483, total=0.463252, count=960
[02:15:28.227139] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=1, name=close, avg=0.000370, total=0.354746, count=960
[02:15:28.227145] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=2, name=read, avg=0.022330, total=21.436570, count=960
[02:15:28.227150] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=4, name=total_graph_exec, avg=0.396257, total=380.406296, count=960
[02:15:28.227038] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.000476, total=0.456606, count=960
[02:15:28.227100] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000390, total=0.374563, count=960
[02:15:28.227112] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=2, name=read, avg=0.016646, total=15.980347, count=960
[02:15:28.227117] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.395729, total=379.899580, count=960
[02:15:28.227021] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=0, name=open, avg=0.000570, total=0.546762, count=960
[02:15:28.227088] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=1, name=close, avg=0.000345, total=0.330836, count=960
[02:15:28.227102] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=2, name=read, avg=0.022132, total=21.246778, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=4, name=total_graph_exec, avg=0.396735, total=380.865227, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[56]: [TIMER] id=0, name=open, avg=0.000474, total=0.454660, count=960
[02:15:28.227179] [WARNING] [pdc_server.c:696] PDC_SERVER[56]: [TIMER] id=1, name=close, avg=0.000336, total=0.322474, count=960
[02:15:28.227186] [WARNING] [pdc_server.c:696] PDC_SERVER[56]: [TIMER] id=2, name=read, avg=0.022584, total=21.681099, count=960
[02:15:28.227191] [WARNING] [pdc_server.c:696] PDC_SERVER[56]: [TIMER] id=4, name=total_graph_exec, avg=0.398866, total=382.911822, count=960
[02:15:28.227030] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=0, name=open, avg=0.000465, total=0.446019, count=960
[02:15:28.227094] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=1, name=close, avg=0.000416, total=0.399126, count=960
[02:15:28.227105] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=2, name=read, avg=0.015887, total=15.251591, count=960
[02:15:28.227110] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=4, name=total_graph_exec, avg=0.396407, total=380.551039, count=960
[02:15:28.227021] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000531, total=0.509833, count=960
[02:15:28.227097] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000340, total=0.326568, count=960
[02:15:28.227103] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=2, name=read, avg=0.022428, total=21.531173, count=960
[02:15:28.227108] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.398687, total=382.739888, count=960
[02:15:28.227036] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=0, name=open, avg=0.000505, total=0.484704, count=960
[02:15:28.227110] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=1, name=close, avg=0.000393, total=0.376823, count=960
[02:15:28.227116] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=2, name=read, avg=0.022169, total=21.281835, count=960
[02:15:28.227120] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=4, name=total_graph_exec, avg=0.400307, total=384.295074, count=960
[02:15:28.227036] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=0, name=open, avg=0.000505, total=0.485273, count=960
[02:15:28.227118] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=1, name=close, avg=0.000362, total=0.347648, count=960
[02:15:28.227124] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=2, name=read, avg=0.022060, total=21.177865, count=960
[02:15:28.227129] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=4, name=total_graph_exec, avg=0.396119, total=380.274060, count=960
[02:15:28.227035] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=0, name=open, avg=0.000517, total=0.496347, count=960
[02:15:28.227102] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=1, name=close, avg=0.000241, total=0.231096, count=960
[02:15:28.227115] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=2, name=read, avg=0.041177, total=39.530293, count=960
[02:15:28.227120] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=4, name=total_graph_exec, avg=0.404595, total=388.411015, count=960
[02:15:28.227065] [WARNING] [pdc_server.c:696] PDC_SERVER[45]: [TIMER] id=0, name=open, avg=0.000475, total=0.456213, count=960
