[08:59:14.831866] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 128
[08:59:14.831909] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 2 and size to 16 MB
[09:06:15.723059] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[09:06:15.752638] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[09:06:15.754116] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[09:06:33.994266] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 18.270966
[09:06:33.996038] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[09:06:33.996139] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000567, total=0.544405, count=960
[09:06:33.996152] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=1, name=close, avg=0.000213, total=0.204396, count=960
[09:06:33.996157] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=3, name=write, avg=0.037547, total=36.044953, count=960
[09:06:33.996162] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=4, name=total_graph_exec, avg=0.437460, total=419.961438, count=960
[09:06:33.996190] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=0, name=open, avg=0.000632, total=0.607026, count=960
[09:06:33.996287] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=1, name=close, avg=0.000233, total=0.223508, count=960
[09:06:33.996293] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=3, name=write, avg=0.038077, total=36.553988, count=960
[09:06:33.996298] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=4, name=total_graph_exec, avg=0.441777, total=424.106373, count=960
[09:06:33.996239] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=0, name=open, avg=0.000721, total=0.692078, count=960
[09:06:33.996296] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=1, name=close, avg=0.000359, total=0.344391, count=960
[09:06:33.996319] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=3, name=write, avg=0.041762, total=40.091730, count=960
[09:06:33.996324] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.434318, total=416.944874, count=960
[09:06:33.996169] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=0, name=open, avg=0.000568, total=0.545164, count=960
[09:06:33.996248] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=1, name=close, avg=0.000222, total=0.213218, count=960
[09:06:33.996254] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=3, name=write, avg=0.038012, total=36.491499, count=960
[09:06:33.996259] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=4, name=total_graph_exec, avg=0.432592, total=415.287988, count=960
[09:06:33.996225] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=0, name=open, avg=0.000576, total=0.553329, count=960
[09:06:33.996306] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=1, name=close, avg=0.000226, total=0.216757, count=960
[09:06:33.996312] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=3, name=write, avg=0.037860, total=36.345598, count=960
[09:06:33.996317] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=4, name=total_graph_exec, avg=0.435132, total=417.726569, count=960
