[18:10:28.643251] [WARNING] [pdc_server.c:1641] PDC_SERVER[0]: Restart from checkpoint start
[18:10:28.645015] [WARNING] [pdc_server.c:1914] PDC_SERVER[0]: Reading checkpoint transformations start
[18:10:28.647939] [WARNING] [pdc_server.c:2040] PDC_SERVER[0]: Reading checkpoint transformations done
[18:10:28.648201] [WARNING] [pdc_server.c:2064] PDC_SERVER[0]: Restart from checkpoint done
[18:10:34.326957] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 4
[18:10:34.326973] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 64 and size to 16 MB
[18:20:27.627289] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[18:20:27.649231] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[18:20:27.650107] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[18:20:27.660721] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 0.033414
[18:20:27.661788] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[18:20:27.661836] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000457, total=0.438533, count=960
[18:20:27.661846] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=1, name=close, avg=0.000239, total=0.229105, count=960
[18:20:27.661851] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=2, name=read, avg=0.040540, total=38.918040, count=960
[18:20:27.661856] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=4, name=total_graph_exec, avg=0.403079, total=386.955864, count=960
[18:20:27.661845] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=0, name=open, avg=0.000527, total=0.505942, count=960
[18:20:27.661927] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=1, name=close, avg=0.000407, total=0.390304, count=960
[18:20:27.661933] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=2, name=read, avg=0.024146, total=23.180214, count=960
[18:20:27.661938] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=4, name=total_graph_exec, avg=0.397243, total=381.353322, count=960
[18:20:27.661858] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=0, name=open, avg=0.000525, total=0.503557, count=960
[18:20:27.661942] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=1, name=close, avg=0.000292, total=0.280322, count=960
[18:20:27.661948] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=2, name=read, avg=0.030526, total=29.305146, count=960
[18:20:27.661953] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=4, name=total_graph_exec, avg=0.402679, total=386.571785, count=960
[18:20:27.662166] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000508, total=0.488109, count=960
[18:20:27.662675] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000233, total=0.223900, count=960
[18:20:27.662693] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=2, name=read, avg=0.039564, total=37.981472, count=960
[18:20:27.662699] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.403785, total=387.634006, count=960
