[00:57:26.192958] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 32
[00:57:26.193010] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 8 and size to 16 MB
[01:04:20.911788] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[01:04:20.940458] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[01:04:20.941416] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[01:04:32.315905] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 11.404084
[01:04:32.317753] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[01:04:32.317823] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000511, total=0.490671, count=960
[01:04:32.318185] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=0, name=open, avg=0.000546, total=0.523752, count=960
[01:04:32.318230] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=1, name=close, avg=0.000180, total=0.172412, count=960
[01:04:32.318236] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=3, name=write, avg=0.037895, total=36.379520, count=960
[01:04:32.318242] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=4, name=total_graph_exec, avg=0.440364, total=422.749825, count=960
[01:04:32.318540] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=0, name=open, avg=0.000519, total=0.498365, count=960
[01:04:32.318600] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=1, name=close, avg=0.000178, total=0.171142, count=960
[01:04:32.318607] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=3, name=write, avg=0.037668, total=36.160903, count=960
[01:04:32.318613] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=4, name=total_graph_exec, avg=0.434168, total=416.801556, count=960
[01:04:32.318512] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=0, name=open, avg=0.000505, total=0.485177, count=960
[01:04:32.318576] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=1, name=close, avg=0.000192, total=0.183953, count=960
[01:04:32.318583] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=3, name=write, avg=0.037620, total=36.115436, count=960
[01:04:32.318588] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=4, name=total_graph_exec, avg=0.433943, total=416.585661, count=960
[01:04:32.318774] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=0, name=open, avg=0.000483, total=0.463272, count=960
[01:04:32.318876] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=1, name=close, avg=0.000195, total=0.186726, count=960
[01:04:32.318882] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=3, name=write, avg=0.037421, total=35.924012, count=960
[01:04:32.318888] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=4, name=total_graph_exec, avg=0.435597, total=418.173221, count=960
[01:04:32.318738] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=0, name=open, avg=0.000495, total=0.475598, count=960
[01:04:32.318820] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=1, name=close, avg=0.000189, total=0.181613, count=960
[01:04:32.318827] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=3, name=write, avg=0.037836, total=36.322632, count=960
[01:04:32.318832] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=4, name=total_graph_exec, avg=0.434093, total=416.729546, count=960
[01:04:32.318837] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=0, name=open, avg=0.000496, total=0.476059, count=960
[01:04:32.318921] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=1, name=close, avg=0.000183, total=0.175929, count=960
[01:04:32.318927] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=3, name=write, avg=0.037818, total=36.304832, count=960
[01:04:32.318932] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=4, name=total_graph_exec, avg=0.434854, total=417.460053, count=960
[01:04:32.318932] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=0, name=open, avg=0.000405, total=0.388410, count=960
[01:04:32.319023] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=1, name=close, avg=0.000187, total=0.179614, count=960
[01:04:32.319030] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=3, name=write, avg=0.037812, total=36.299147, count=960
[01:04:32.318996] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=0, name=open, avg=0.000473, total=0.453839, count=960
[01:04:32.319058] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=1, name=close, avg=0.000208, total=0.199704, count=960
[01:04:32.319082] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=3, name=write, avg=0.037411, total=35.915000, count=960
[01:04:32.319088] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=4, name=total_graph_exec, avg=0.433209, total=415.880866, count=960
[01:04:32.319036] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=4, name=total_graph_exec, avg=0.436428, total=418.970946, count=960
[01:04:32.319027] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=0, name=open, avg=0.000419, total=0.401895, count=960
[01:04:32.319121] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=1, name=close, avg=0.000199, total=0.191396, count=960
[01:04:32.319128] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=3, name=write, avg=0.037454, total=35.956304, count=960
[01:04:32.319133] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.432764, total=415.453524, count=960
[01:04:32.318761] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000513, total=0.492750, count=960
[01:04:32.319246] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000184, total=0.176805, count=960
[01:04:32.319275] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=3, name=write, avg=0.037625, total=36.119605, count=960
[01:04:32.319282] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.434404, total=417.027732, count=960
[01:04:32.318691] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=0, name=open, avg=0.000528, total=0.506657, count=960
[01:04:32.319209] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=1, name=close, avg=0.000175, total=0.168124, count=960
[01:04:32.319216] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=3, name=write, avg=0.037622, total=36.117227, count=960
[01:04:32.319221] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=4, name=total_graph_exec, avg=0.434921, total=417.523905, count=960
[01:04:32.319039] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.000482, total=0.462688, count=960
[01:04:32.319122] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=1, name=close, avg=0.000202, total=0.193916, count=960
[01:04:32.319129] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=3, name=write, avg=0.037715, total=36.206150, count=960
[01:04:32.319134] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=4, name=total_graph_exec, avg=0.435340, total=417.926143, count=960
[01:04:32.319293] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=0, name=open, avg=0.000444, total=0.426677, count=960
[01:04:32.319393] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=1, name=close, avg=0.000214, total=0.205534, count=960
[01:04:32.319400] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=3, name=write, avg=0.037586, total=36.082284, count=960
[01:04:32.319405] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=4, name=total_graph_exec, avg=0.434978, total=417.579123, count=960
[01:04:32.319426] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=0, name=open, avg=0.000436, total=0.418381, count=960
[01:04:32.319516] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=1, name=close, avg=0.000208, total=0.199691, count=960
[01:04:32.319276] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=0, name=open, avg=0.000475, total=0.456211, count=960
[01:04:32.319350] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=1, name=close, avg=0.000195, total=0.187260, count=960
[01:04:32.319356] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=3, name=write, avg=0.037594, total=36.090678, count=960
[01:04:32.319362] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=4, name=total_graph_exec, avg=0.434995, total=417.595453, count=960
[01:04:32.319523] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=3, name=write, avg=0.037835, total=36.321375, count=960
[01:04:32.319528] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=4, name=total_graph_exec, avg=0.433494, total=416.153868, count=960
[01:04:32.319388] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=0, name=open, avg=0.000518, total=0.497407, count=960
[01:04:32.319472] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=1, name=close, avg=0.000202, total=0.193855, count=960
[01:04:32.319478] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=3, name=write, avg=0.037859, total=36.344696, count=960
[01:04:32.319484] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=4, name=total_graph_exec, avg=0.434988, total=417.588207, count=960
[01:04:32.319027] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=0, name=open, avg=0.000450, total=0.431897, count=960
[01:04:32.319549] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=1, name=close, avg=0.000182, total=0.174958, count=960
[01:04:32.319556] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=3, name=write, avg=0.037660, total=36.153862, count=960
[01:04:32.319562] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=4, name=total_graph_exec, avg=0.437602, total=420.097471, count=960
[01:04:32.319480] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=0, name=open, avg=0.000478, total=0.458755, count=960
[01:04:32.319565] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=1, name=close, avg=0.000184, total=0.177082, count=960
[01:04:32.319572] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=3, name=write, avg=0.037519, total=36.018131, count=960
[01:04:32.319578] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=4, name=total_graph_exec, avg=0.436212, total=418.763312, count=960
[01:04:32.319222] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000531, total=0.509330, count=960
[01:04:32.319635] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000206, total=0.197400, count=960
[01:04:32.319642] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=3, name=write, avg=0.037430, total=35.933023, count=960
[01:04:32.319648] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.432948, total=415.630076, count=960
[01:04:32.319540] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=0, name=open, avg=0.000504, total=0.483764, count=960
[01:04:32.319630] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=1, name=close, avg=0.000196, total=0.187888, count=960
[01:04:32.319636] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=3, name=write, avg=0.037814, total=36.301846, count=960
[01:04:32.319641] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=4, name=total_graph_exec, avg=0.435935, total=418.497692, count=960
[01:04:32.319574] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=0, name=open, avg=0.000481, total=0.461751, count=960
[01:04:32.319623] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=1, name=close, avg=0.000203, total=0.194958, count=960
[01:04:32.319644] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=3, name=write, avg=0.037588, total=36.084565, count=960
[01:04:32.319648] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=4, name=total_graph_exec, avg=0.434362, total=416.987311, count=960
[01:04:32.319970] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=0, name=open, avg=0.000442, total=0.424611, count=960
[01:04:32.320071] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=1, name=close, avg=0.000223, total=0.214435, count=960
[01:04:32.320079] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=3, name=write, avg=0.038602, total=37.058152, count=960
[01:04:32.320085] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=4, name=total_graph_exec, avg=0.438953, total=421.394966, count=960
[01:04:32.319424] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=0, name=open, avg=0.000384, total=0.369105, count=960
[01:04:32.319929] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=1, name=close, avg=0.000175, total=0.167886, count=960
[01:04:32.319936] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=3, name=write, avg=0.037666, total=36.159135, count=960
[01:04:32.319941] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=4, name=total_graph_exec, avg=0.434730, total=417.340443, count=960
[01:04:32.319777] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=0, name=open, avg=0.000515, total=0.494768, count=960
[01:04:32.319889] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=1, name=close, avg=0.000186, total=0.179028, count=960
[01:04:32.319896] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=3, name=write, avg=0.037963, total=36.444946, count=960
[01:04:32.319901] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=4, name=total_graph_exec, avg=0.439687, total=422.099662, count=960
[01:04:32.320301] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=0, name=open, avg=0.000443, total=0.425356, count=960
[01:04:32.320387] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=1, name=close, avg=0.000202, total=0.194105, count=960
[01:04:32.320393] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=3, name=write, avg=0.037750, total=36.239699, count=960
[01:04:32.320399] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=4, name=total_graph_exec, avg=0.434795, total=417.403418, count=960
[01:04:32.318812] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.000482, total=0.462744, count=960
[01:04:32.320573] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000198, total=0.190072, count=960
[01:04:32.320580] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=3, name=write, avg=0.037609, total=36.104464, count=960
[01:04:32.320586] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.432326, total=415.033044, count=960
[01:04:32.317896] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=0, name=open, avg=0.000505, total=0.484348, count=960
[01:04:32.321145] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=1, name=close, avg=0.000209, total=0.200174, count=960
[01:04:32.321152] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=3, name=write, avg=0.037614, total=36.109343, count=960
[01:04:32.321158] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=4, name=total_graph_exec, avg=0.433675, total=416.328021, count=960
[01:04:32.319744] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=0, name=open, avg=0.000545, total=0.523067, count=960
[01:04:32.321372] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=1, name=close, avg=0.000261, total=0.250352, count=960
[01:04:32.321380] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=3, name=write, avg=0.037775, total=36.263851, count=960
[01:04:32.321385] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=4, name=total_graph_exec, avg=0.432018, total=414.736855, count=960
