[01:04:32.849125] [WARNING] [pdc_server.c:1641] PDC_SERVER[0]: Restart from checkpoint start
[01:04:32.851091] [WARNING] [pdc_server.c:1914] PDC_SERVER[0]: Reading checkpoint transformations start
[01:04:32.853426] [WARNING] [pdc_server.c:2040] PDC_SERVER[0]: Reading checkpoint transformations done
[01:04:32.856472] [WARNING] [pdc_server.c:2064] PDC_SERVER[0]: Restart from checkpoint done
[01:04:40.975127] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 32
[01:04:40.975147] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 8 and size to 16 MB
[01:14:40.687369] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[01:14:40.714341] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[01:14:40.715264] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[01:14:40.723961] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 0.036246
[01:14:40.725202] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[01:14:40.725256] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000540, total=0.518460, count=960
[01:14:40.725388] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.401246, total=385.196620, count=960
[01:14:40.725292] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=0, name=open, avg=0.000473, total=0.454355, count=960
[01:14:40.725364] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=1, name=close, avg=0.000272, total=0.261118, count=960
[01:14:40.725383] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=2, name=read, avg=0.034797, total=33.404967, count=960
[01:14:40.725389] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=4, name=total_graph_exec, avg=0.403623, total=387.477837, count=960
[01:14:40.725287] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=0, name=open, avg=0.000556, total=0.533372, count=960
[01:14:40.725362] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=1, name=close, avg=0.000422, total=0.404645, count=960
[01:14:40.725368] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=2, name=read, avg=0.016921, total=16.244508, count=960
[01:14:40.725373] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=4, name=total_graph_exec, avg=0.395644, total=379.818329, count=960
[01:14:40.725283] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=0, name=open, avg=0.000524, total=0.503078, count=960
[01:14:40.725367] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=1, name=close, avg=0.000440, total=0.422717, count=960
[01:14:40.725374] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=2, name=read, avg=0.016971, total=16.292105, count=960
[01:14:40.725378] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=4, name=total_graph_exec, avg=0.395841, total=380.007641, count=960
[01:14:40.725280] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=0, name=open, avg=0.000480, total=0.461224, count=960
[01:14:40.725345] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=1, name=close, avg=0.000275, total=0.264013, count=960
[01:14:40.725359] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=2, name=read, avg=0.030117, total=28.912449, count=960
[01:14:40.725365] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=4, name=total_graph_exec, avg=0.399990, total=383.990604, count=960
[01:14:40.725279] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=0, name=open, avg=0.000530, total=0.509251, count=960
[01:14:40.725352] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=1, name=close, avg=0.000463, total=0.444892, count=960
[01:14:40.725358] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=2, name=read, avg=0.016261, total=15.610774, count=960
[01:14:40.725363] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=4, name=total_graph_exec, avg=0.394120, total=378.355135, count=960
[01:14:40.725297] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=0, name=open, avg=0.000465, total=0.446540, count=960
[01:14:40.725372] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=1, name=close, avg=0.000290, total=0.278595, count=960
[01:14:40.725378] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=2, name=read, avg=0.030403, total=29.186695, count=960
[01:14:40.725383] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=4, name=total_graph_exec, avg=0.401528, total=385.467098, count=960
[01:14:40.725282] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=0, name=open, avg=0.000510, total=0.489217, count=960
[01:14:40.725358] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=1, name=close, avg=0.000394, total=0.378695, count=960
[01:14:40.725364] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=2, name=read, avg=0.030365, total=29.150799, count=960
[01:14:40.725369] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=4, name=total_graph_exec, avg=0.401436, total=385.378651, count=960
[01:14:40.725283] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=0, name=open, avg=0.000459, total=0.440845, count=960
[01:14:40.725363] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=1, name=close, avg=0.000234, total=0.224346, count=960
[01:14:40.725369] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=2, name=read, avg=0.030224, total=29.014701, count=960
[01:14:40.725374] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=4, name=total_graph_exec, avg=0.399917, total=383.920246, count=960
[01:14:40.725275] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=0, name=open, avg=0.000583, total=0.559265, count=960
[01:14:40.725347] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=1, name=close, avg=0.000339, total=0.324982, count=960
[01:14:40.725353] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=2, name=read, avg=0.029616, total=28.431358, count=960
[01:14:40.725358] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=4, name=total_graph_exec, avg=0.399670, total=383.682995, count=960
[01:14:40.725291] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=0, name=open, avg=0.000651, total=0.624491, count=960
[01:14:40.725364] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=1, name=close, avg=0.000409, total=0.392667, count=960
[01:14:40.725369] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=2, name=read, avg=0.030279, total=29.067771, count=960
[01:14:40.725374] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=4, name=total_graph_exec, avg=0.403014, total=386.893405, count=960
[01:14:40.725290] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.000475, total=0.455641, count=960
[01:14:40.725364] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000240, total=0.230841, count=960
[01:14:40.725380] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=2, name=read, avg=0.041222, total=39.573333, count=960
[01:14:40.725385] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.403779, total=387.627761, count=960
[01:14:40.725276] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=0, name=open, avg=0.000547, total=0.525359, count=960
[01:14:40.725354] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=1, name=close, avg=0.000273, total=0.262463, count=960
[01:14:40.725360] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=2, name=read, avg=0.034828, total=33.434618, count=960
[01:14:40.725365] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=4, name=total_graph_exec, avg=0.402447, total=386.349140, count=960
[01:14:40.725288] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=0, name=open, avg=0.000373, total=0.358008, count=960
[01:14:40.725356] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=1, name=close, avg=0.000251, total=0.241259, count=960
[01:14:40.725373] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=2, name=read, avg=0.026295, total=25.243078, count=960
[01:14:40.725378] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=4, name=total_graph_exec, avg=0.399991, total=383.991358, count=960
[01:14:40.725258] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=0, name=open, avg=0.000432, total=0.414610, count=960
[01:14:40.725355] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=1, name=close, avg=0.000261, total=0.250182, count=960
[01:14:40.725362] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=2, name=read, avg=0.040762, total=39.131719, count=960
[01:14:40.725367] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=4, name=total_graph_exec, avg=0.402427, total=386.329530, count=960
[01:14:40.725294] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=0, name=open, avg=0.000473, total=0.453880, count=960
[01:14:40.725367] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=1, name=close, avg=0.000263, total=0.252887, count=960
[01:14:40.725385] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=2, name=read, avg=0.037604, total=36.099564, count=960
[01:14:40.725391] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=4, name=total_graph_exec, avg=0.402771, total=386.659763, count=960
[01:14:40.725394] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=0, name=open, avg=0.000537, total=0.515496, count=960
[01:14:40.725470] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=1, name=close, avg=0.000297, total=0.285568, count=960
[01:14:40.725476] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=2, name=read, avg=0.030193, total=28.985060, count=960
[01:14:40.725481] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=4, name=total_graph_exec, avg=0.401430, total=385.373151, count=960
[01:14:40.725299] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=0, name=open, avg=0.000517, total=0.496608, count=960
[01:14:40.725371] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=1, name=close, avg=0.000494, total=0.474378, count=960
[01:14:40.725377] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=2, name=read, avg=0.017012, total=16.331587, count=960
[01:14:40.725382] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=4, name=total_graph_exec, avg=0.395971, total=380.131937, count=960
[01:14:40.725335] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=0, name=open, avg=0.000507, total=0.486471, count=960
[01:14:40.725425] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=1, name=close, avg=0.000256, total=0.246171, count=960
[01:14:40.725431] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=2, name=read, avg=0.040101, total=38.497068, count=960
[01:14:40.725436] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=4, name=total_graph_exec, avg=0.403229, total=387.099807, count=960
[01:14:40.725390] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000497, total=0.476919, count=960
[01:14:40.725468] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000223, total=0.214447, count=960
[01:14:40.725486] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=2, name=read, avg=0.040958, total=39.320074, count=960
[01:14:40.725492] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.402870, total=386.755562, count=960
[01:14:40.725248] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=0, name=open, avg=0.000502, total=0.482086, count=960
[01:14:40.725325] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=1, name=close, avg=0.000277, total=0.266023, count=960
[01:14:40.725331] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=2, name=read, avg=0.032430, total=31.132993, count=960
[01:14:40.725336] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=4, name=total_graph_exec, avg=0.402459, total=386.360649, count=960
[01:14:40.725267] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=0, name=open, avg=0.000459, total=0.440163, count=960
[01:14:40.725341] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=1, name=close, avg=0.000273, total=0.262162, count=960
[01:14:40.725347] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=2, name=read, avg=0.030157, total=28.950796, count=960
[01:14:40.725352] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=4, name=total_graph_exec, avg=0.400073, total=384.070031, count=960
[01:14:40.725266] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=0, name=open, avg=0.000434, total=0.416629, count=960
[01:14:40.725344] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=1, name=close, avg=0.000287, total=0.275530, count=960
[01:14:40.725351] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=2, name=read, avg=0.030365, total=29.150504, count=960
[01:14:40.725356] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=4, name=total_graph_exec, avg=0.400206, total=384.197479, count=960
[01:14:40.725260] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000518, total=0.497160, count=960
[01:14:40.725351] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000263, total=0.252572, count=960
[01:14:40.725357] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=2, name=read, avg=0.041526, total=39.865068, count=960
[01:14:40.725362] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.404633, total=388.447872, count=960
[01:14:40.725619] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=0, name=open, avg=0.000464, total=0.445483, count=960
[01:14:40.725711] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=1, name=close, avg=0.000235, total=0.225219, count=960
[01:14:40.725717] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=2, name=read, avg=0.040827, total=39.194305, count=960
[01:14:40.725722] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=4, name=total_graph_exec, avg=0.401560, total=385.497206, count=960
[01:14:40.725745] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=0, name=open, avg=0.000410, total=0.393924, count=960
[01:14:40.725834] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=1, name=close, avg=0.000230, total=0.220706, count=960
[01:14:40.725840] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=2, name=read, avg=0.040783, total=39.151634, count=960
[01:14:40.725845] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=4, name=total_graph_exec, avg=0.402673, total=386.566159, count=960
[01:14:40.725830] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=0, name=open, avg=0.000520, total=0.499504, count=960
[01:14:40.725901] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=1, name=close, avg=0.000246, total=0.235692, count=960
[01:14:40.725920] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=2, name=read, avg=0.040823, total=39.190329, count=960
[01:14:40.725925] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=4, name=total_graph_exec, avg=0.404665, total=388.478816, count=960
[01:14:40.725960] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=0, name=open, avg=0.000530, total=0.508719, count=960
[01:14:40.726043] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=1, name=close, avg=0.000373, total=0.357755, count=960
[01:14:40.726049] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=2, name=read, avg=0.026156, total=25.109926, count=960
[01:14:40.726054] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=4, name=total_graph_exec, avg=0.400496, total=384.476284, count=960
[01:14:40.725634] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=0, name=open, avg=0.000481, total=0.462195, count=960
[01:14:40.726050] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=1, name=close, avg=0.000248, total=0.237979, count=960
[01:14:40.726056] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=2, name=read, avg=0.036482, total=35.022905, count=960
[01:14:40.726062] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=4, name=total_graph_exec, avg=0.402629, total=386.523570, count=960
[01:14:40.725782] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.000489, total=0.469674, count=960
[01:14:40.726172] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=1, name=close, avg=0.000263, total=0.252865, count=960
[01:14:40.726178] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=2, name=read, avg=0.037293, total=35.801371, count=960
[01:14:40.726183] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=4, name=total_graph_exec, avg=0.403935, total=387.777578, count=960
