[14:32:48.861953] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 64
[14:32:48.862001] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 4 and size to 16 MB
[14:39:51.972447] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[14:39:52.000854] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[14:39:52.001892] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[14:40:01.093956] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 9.121485
[14:40:01.096048] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[14:40:01.096116] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000620, total=0.595370, count=960
[14:40:01.099134] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=1, name=close, avg=0.002657, total=2.550542, count=960
[14:40:01.099142] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=3, name=write, avg=0.037616, total=36.111160, count=960
[14:40:01.099149] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.436145, total=418.698774, count=960
[14:40:01.098208] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=0, name=open, avg=0.002994, total=2.874238, count=960
[14:40:01.099177] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=1, name=close, avg=0.000291, total=0.279567, count=960
[14:40:01.099201] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=3, name=write, avg=0.037891, total=36.375514, count=960
[14:40:01.099207] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=4, name=total_graph_exec, avg=0.435963, total=418.524345, count=960
[14:40:01.099076] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=0, name=open, avg=0.000838, total=0.804780, count=960
[14:40:01.099183] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=1, name=close, avg=0.001430, total=1.373215, count=960
[14:40:01.099192] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=3, name=write, avg=0.037892, total=36.376571, count=960
[14:40:01.099199] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=4, name=total_graph_exec, avg=0.434846, total=417.452173, count=960
[14:40:01.099131] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=0, name=open, avg=0.000672, total=0.645382, count=960
[14:40:01.099194] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=1, name=close, avg=0.002748, total=2.638017, count=960
[14:40:01.099221] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=3, name=write, avg=0.037854, total=36.339900, count=960
[14:40:01.099229] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=4, name=total_graph_exec, avg=0.435803, total=418.371148, count=960
[14:40:01.099192] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=0, name=open, avg=0.003330, total=3.197133, count=960
[14:40:01.099283] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=1, name=close, avg=0.000278, total=0.266790, count=960
[14:40:01.099292] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=3, name=write, avg=0.037862, total=36.347730, count=960
[14:40:01.099299] [WARNING] [pdc_server.c:696] PDC_SERVER[36]: [TIMER] id=4, name=total_graph_exec, avg=0.433816, total=416.463598, count=960
[14:40:01.099321] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=0, name=open, avg=0.000741, total=0.711130, count=960
[14:40:01.099425] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=1, name=close, avg=0.003033, total=2.911468, count=960
[14:40:01.099467] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=3, name=write, avg=0.037993, total=36.473107, count=960
[14:40:01.099349] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=0, name=open, avg=0.000669, total=0.641802, count=960
[14:40:01.099462] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=1, name=close, avg=0.003082, total=2.958641, count=960
[14:40:01.099471] [WARNING] [pdc_server.c:696] PDC_SERVER[52]: [TIMER] id=3, name=write, avg=0.037788, total=36.276025, count=960
