[14:21:13.728717] [WARNING] [pdc_server.c:1641] PDC_SERVER[0]: Restart from checkpoint start
[14:21:13.730439] [WARNING] [pdc_server.c:1914] PDC_SERVER[0]: Reading checkpoint transformations start
[14:21:13.732754] [WARNING] [pdc_server.c:2040] PDC_SERVER[0]: Reading checkpoint transformations done
[14:21:13.734535] [WARNING] [pdc_server.c:2064] PDC_SERVER[0]: Restart from checkpoint done
[14:21:21.683329] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 32
[14:21:21.683344] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 8 and size to 16 MB
[14:29:37.008974] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[14:29:37.030072] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[14:29:37.030953] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[14:29:37.044339] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 0.035352
[14:29:37.045794] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[14:29:37.045849] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.004631, total=4.445675, count=960
[14:29:37.045958] [WARNING] [pdc_server.c:696] PDC_SERVER[14]: [TIMER] id=4, name=total_graph_exec, avg=0.396582, total=380.718420, count=960
[14:29:37.045850] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=0, name=open, avg=0.003646, total=3.500022, count=960
[14:29:37.045925] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=1, name=close, avg=0.000778, total=0.746853, count=960
[14:29:37.045931] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=2, name=read, avg=0.015997, total=15.357047, count=960
[14:29:37.045936] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=4, name=total_graph_exec, avg=0.394259, total=378.488543, count=960
[14:29:37.045856] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=0, name=open, avg=0.003832, total=3.678792, count=960
[14:29:37.045920] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=1, name=close, avg=0.000764, total=0.733439, count=960
[14:29:37.045925] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=2, name=read, avg=0.019296, total=18.523815, count=960
[14:29:37.045930] [WARNING] [pdc_server.c:696] PDC_SERVER[18]: [TIMER] id=4, name=total_graph_exec, avg=0.395882, total=380.046695, count=960
[14:29:37.045866] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=0, name=open, avg=0.004062, total=3.899763, count=960
[14:29:37.045961] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=1, name=close, avg=0.000699, total=0.671192, count=960
[14:29:37.045967] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=2, name=read, avg=0.022570, total=21.667337, count=960
[14:29:37.045972] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=4, name=total_graph_exec, avg=0.396607, total=380.742358, count=960
[14:29:37.045873] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=0, name=open, avg=0.003458, total=3.319995, count=960
[14:29:37.045946] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=1, name=close, avg=0.001449, total=1.391274, count=960
[14:29:37.045952] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=2, name=read, avg=0.022022, total=21.141190, count=960
[14:29:37.045957] [WARNING] [pdc_server.c:696] PDC_SERVER[10]: [TIMER] id=4, name=total_graph_exec, avg=0.396737, total=380.867310, count=960
[14:29:37.045858] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=0, name=open, avg=0.002932, total=2.814484, count=960
[14:29:37.045932] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=1, name=close, avg=0.000358, total=0.343917, count=960
[14:29:37.045938] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=2, name=read, avg=0.022554, total=21.651363, count=960
[14:29:37.045943] [WARNING] [pdc_server.c:696] PDC_SERVER[29]: [TIMER] id=4, name=total_graph_exec, avg=0.397419, total=381.522047, count=960
[14:29:37.045860] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=0, name=open, avg=0.004026, total=3.864967, count=960
[14:29:37.045931] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=1, name=close, avg=0.000605, total=0.581232, count=960
[14:29:37.045937] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=2, name=read, avg=0.023628, total=22.682589, count=960
[14:29:37.045942] [WARNING] [pdc_server.c:696] PDC_SERVER[2]: [TIMER] id=4, name=total_graph_exec, avg=0.399028, total=383.066667, count=960
[14:29:37.045849] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=0, name=open, avg=0.003478, total=3.338578, count=960
[14:29:37.045917] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=1, name=close, avg=0.001023, total=0.981706, count=960
[14:29:37.045923] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=2, name=read, avg=0.022301, total=21.409054, count=960
[14:29:37.045927] [WARNING] [pdc_server.c:696] PDC_SERVER[6]: [TIMER] id=4, name=total_graph_exec, avg=0.395879, total=380.044151, count=960
[14:29:37.045856] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=0, name=open, avg=0.004464, total=4.285595, count=960
[14:29:37.045916] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=1, name=close, avg=0.000410, total=0.393959, count=960
[14:29:37.045922] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=2, name=read, avg=0.020594, total=19.769936, count=960
[14:29:37.045926] [WARNING] [pdc_server.c:696] PDC_SERVER[8]: [TIMER] id=4, name=total_graph_exec, avg=0.396574, total=380.711481, count=960
[14:29:37.045859] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=0, name=open, avg=0.004104, total=3.939778, count=960
[14:29:37.045924] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=1, name=close, avg=0.000788, total=0.756956, count=960
[14:29:37.045937] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=2, name=read, avg=0.015675, total=15.047875, count=960
[14:29:37.045943] [WARNING] [pdc_server.c:696] PDC_SERVER[15]: [TIMER] id=4, name=total_graph_exec, avg=0.394886, total=379.090629, count=960
[14:29:37.045860] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=0, name=open, avg=0.003713, total=3.564564, count=960
[14:29:37.045933] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=1, name=close, avg=0.000885, total=0.850042, count=960
[14:29:37.045939] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=2, name=read, avg=0.022528, total=21.627257, count=960
[14:29:37.045944] [WARNING] [pdc_server.c:696] PDC_SERVER[23]: [TIMER] id=4, name=total_graph_exec, avg=0.398982, total=383.022464, count=960
[14:29:37.045869] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=0, name=open, avg=0.003964, total=3.805168, count=960
[14:29:37.045943] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=1, name=close, avg=0.000361, total=0.346537, count=960
[14:29:37.045950] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=2, name=read, avg=0.022086, total=21.202807, count=960
[14:29:37.045955] [WARNING] [pdc_server.c:696] PDC_SERVER[21]: [TIMER] id=4, name=total_graph_exec, avg=0.397351, total=381.456970, count=960
[14:29:37.045859] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=0, name=open, avg=0.003971, total=3.811820, count=960
[14:29:37.045930] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=1, name=close, avg=0.000383, total=0.367450, count=960
[14:29:37.045937] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=2, name=read, avg=0.022193, total=21.305183, count=960
[14:29:37.045942] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=4, name=total_graph_exec, avg=0.396364, total=380.509199, count=960
[14:29:37.045868] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.003892, total=3.736659, count=960
[14:29:37.045938] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.001084, total=1.040404, count=960
[14:29:37.045944] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=2, name=read, avg=0.015875, total=15.240029, count=960
[14:29:37.045948] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.393748, total=377.998243, count=960
[14:29:37.045861] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.004210, total=4.041281, count=960
[14:29:37.045926] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000366, total=0.351681, count=960
[14:29:37.045940] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=2, name=read, avg=0.022297, total=21.405193, count=960
[14:29:37.045947] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.398147, total=382.221064, count=960
[14:29:37.045857] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=0, name=open, avg=0.004140, total=3.974162, count=960
[14:29:37.045913] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=1, name=close, avg=0.000822, total=0.789394, count=960
[14:29:37.045925] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=2, name=read, avg=0.015752, total=15.121876, count=960
[14:29:37.045930] [WARNING] [pdc_server.c:696] PDC_SERVER[20]: [TIMER] id=4, name=total_graph_exec, avg=0.395776, total=379.944857, count=960
[14:29:37.045865] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=0, name=open, avg=0.003785, total=3.634039, count=960
[14:29:37.045935] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=1, name=close, avg=0.001391, total=1.335475, count=960
[14:29:37.045942] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=2, name=read, avg=0.022353, total=21.458666, count=960
[14:29:37.045946] [WARNING] [pdc_server.c:696] PDC_SERVER[12]: [TIMER] id=4, name=total_graph_exec, avg=0.395730, total=379.900480, count=960
[14:29:37.045860] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=0, name=open, avg=0.002721, total=2.612636, count=960
[14:29:37.045934] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=1, name=close, avg=0.001291, total=1.239027, count=960
[14:29:37.045940] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=2, name=read, avg=0.022743, total=21.833571, count=960
[14:29:37.045945] [WARNING] [pdc_server.c:696] PDC_SERVER[4]: [TIMER] id=4, name=total_graph_exec, avg=0.397742, total=381.832088, count=960
[14:29:37.045866] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=0, name=open, avg=0.003953, total=3.794524, count=960
[14:29:37.045935] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=1, name=close, avg=0.000995, total=0.955588, count=960
[14:29:37.045941] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=2, name=read, avg=0.023089, total=22.165313, count=960
[14:29:37.045946] [WARNING] [pdc_server.c:696] PDC_SERVER[28]: [TIMER] id=4, name=total_graph_exec, avg=0.398398, total=382.462307, count=960
[14:29:37.045891] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=0, name=open, avg=0.003169, total=3.042585, count=960
[14:29:37.045965] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=1, name=close, avg=0.000382, total=0.366277, count=960
[14:29:37.045971] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=2, name=read, avg=0.022938, total=22.020067, count=960
[14:29:37.045976] [WARNING] [pdc_server.c:696] PDC_SERVER[26]: [TIMER] id=4, name=total_graph_exec, avg=0.397501, total=381.601401, count=960
[14:29:37.045855] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=0, name=open, avg=0.004393, total=4.217382, count=960
[14:29:37.045938] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=1, name=close, avg=0.000763, total=0.732846, count=960
[14:29:37.045945] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=2, name=read, avg=0.021098, total=20.254385, count=960
[14:29:37.045950] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=4, name=total_graph_exec, avg=0.396094, total=380.250598, count=960
[14:29:37.045865] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=0, name=open, avg=0.004353, total=4.178701, count=960
[14:29:37.045950] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=1, name=close, avg=0.000341, total=0.327826, count=960
[14:29:37.045956] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=2, name=read, avg=0.022456, total=21.557978, count=960
[14:29:37.045961] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=4, name=total_graph_exec, avg=0.397884, total=381.968427, count=960
[14:29:37.045863] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.004028, total=3.866782, count=960
[14:29:37.045935] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=1, name=close, avg=0.000777, total=0.745487, count=960
[14:29:37.045941] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=2, name=read, avg=0.017169, total=16.481863, count=960
[14:29:37.045946] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=4, name=total_graph_exec, avg=0.396496, total=380.635756, count=960
[14:29:37.045864] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=0, name=open, avg=0.003847, total=3.692721, count=960
[14:29:37.045930] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=1, name=close, avg=0.000434, total=0.416382, count=960
[14:29:37.045936] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=2, name=read, avg=0.016012, total=15.371385, count=960
[14:29:37.045940] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=4, name=total_graph_exec, avg=0.395149, total=379.343208, count=960
[14:29:37.045866] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=0, name=open, avg=0.003411, total=3.274501, count=960
[14:29:37.045938] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=1, name=close, avg=0.001375, total=1.319653, count=960
[14:29:37.045944] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=2, name=read, avg=0.022490, total=21.590541, count=960
[14:29:37.045949] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=4, name=total_graph_exec, avg=0.396195, total=380.347501, count=960
[14:29:37.045863] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=0, name=open, avg=0.002842, total=2.728002, count=960
[14:29:37.045944] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=1, name=close, avg=0.000678, total=0.651043, count=960
[14:29:37.045950] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=2, name=read, avg=0.022183, total=21.295214, count=960
[14:29:37.045956] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=4, name=total_graph_exec, avg=0.396476, total=380.616722, count=960
[14:29:37.045868] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=0, name=open, avg=0.004607, total=4.423091, count=960
[14:29:37.045939] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=1, name=close, avg=0.000730, total=0.700744, count=960
[14:29:37.045945] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=2, name=read, avg=0.015918, total=15.281495, count=960
[14:29:37.045950] [WARNING] [pdc_server.c:696] PDC_SERVER[19]: [TIMER] id=4, name=total_graph_exec, avg=0.395225, total=379.416284, count=960
[14:29:37.045848] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=0, name=open, avg=0.003986, total=3.826572, count=960
[14:29:37.045920] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=1, name=close, avg=0.000368, total=0.353698, count=960
[14:29:37.045927] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=2, name=read, avg=0.022368, total=21.472955, count=960
[14:29:37.045932] [WARNING] [pdc_server.c:696] PDC_SERVER[22]: [TIMER] id=4, name=total_graph_exec, avg=0.396972, total=381.093424, count=960
[14:29:37.045923] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=0, name=open, avg=0.003125, total=3.000382, count=960
[14:29:37.045996] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=1, name=close, avg=0.000548, total=0.526460, count=960
[14:29:37.046002] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=2, name=read, avg=0.024582, total=23.598935, count=960
[14:29:37.046007] [WARNING] [pdc_server.c:696] PDC_SERVER[31]: [TIMER] id=4, name=total_graph_exec, avg=0.398803, total=382.850824, count=960
[14:29:37.045865] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=0, name=open, avg=0.004342, total=4.167947, count=960
[14:29:37.045938] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=1, name=close, avg=0.000563, total=0.540012, count=960
[14:29:37.045944] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=2, name=read, avg=0.022361, total=21.466390, count=960
[14:29:37.045949] [WARNING] [pdc_server.c:696] PDC_SERVER[17]: [TIMER] id=4, name=total_graph_exec, avg=0.397272, total=381.381516, count=960
